,Entidad,Nit Entidad,Departamento Entidad,Ciudad Entidad,OrdenEntidad,Entidad Centralizada,ID del Proceso,Referencia del Proceso,PCI,ID del Portafolio,Nombre del Procedimiento,Descripción del Procedimiento,Fase,Fecha de Publicacion del Proceso,Fecha de Ultima Publicación,Fecha de Publicacion (Fase Planeacion Precalificacion),Fecha de Publicacion (Fase Seleccion Precalificacion),Fecha de Publicacion (Manifestacion de Interes),Fecha de Publicacion (Fase Borrador),Fecha de Publicacion (Fase Seleccion),Precio Base,Modalidad de Contratacion,Justificación Modalidad de Contratación,Duracion,Unidad de Duracion,Fecha de Recepcion de Respuestas,Fecha de Apertura de Respuesta,Fecha de Apertura Efectiva,Ciudad de la Unidad de Contratación,Nombre de la Unidad de Contratación,Proveedores Invitados,Proveedores con Invitacion Directa,Visualizaciones del Procedimiento,Proveedores que Manifestaron Interes,Respuestas al Procedimiento,Respuestas Externas,Conteo de Respuestas a Ofertas,Proveedores Unicos con Respuestas,Numero de Lotes,Estado del Procedimiento,ID Estado del Procedimiento,Adjudicado,ID Adjudicacion,CodigoProveedor,Departamento Proveedor,Ciudad Proveedor,Fecha Adjudicacion,Valor Total Adjudicacion,Nombre del Adjudicador,Nombre del Proveedor Adjudicado,NIT del Proveedor Adjudicado,Codigo Principal de Categoria,Estado de Apertura del Proceso,Tipo de Contrato,Subtipo de Contrato,Categorias Adicionales,URLProceso,Codigo Entidad,Estado Resumen,Fecha,exchange_rate,Year,Avg,Valor del Contrato,Valor real,Codigo de Categoria Recortado,keep,Valor Proyectado,range-,range+,in_range,perc_error,Similitud de valor,miles de dolares sobre estimación,predicterr,Contrato relacionado con publicidad,Tamaño valor extraño,veces la predicción
621674,INSTITUTO DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS PARA LAS ZONAS NO INTERCONECTADAS IPSE,899999048,DISTRITO CAPITAL DE BOGOTÁ,DISTRITO CAPITAL,Nacional,Centralizada,CO1.REQ.6262166,IPSE-151-2024,700566011,CO1.BDOS.6140338,SERVICIOS PROFESIONALES COMPONENTE TECNICO,"PRESTAR SERVICIOS PROFESIONALES DESDE EL COMPONENTE TECNICO ELECTRICO EN SISTEMAS DE DISTRIBUCION DE ENERGIA, EN EL ACOMPAÑAMIENTO A FORMULADORES DE PROYECTOS ENERGETICOS, COMO EN EL PROCESO DE EVALUACION Y VIABILIZACION PARA LA EMISION DE CONCEPTOS A CARGO DE LA SUBDIRECCION DE PLANIFICACION Y PROMOCION DE SOLUCIONES ENERGETICAS",Presentación de oferta,05/20/2024,05/20/2024,,,,,05/20/2024,60800000,Contratación directa,Servicios profesionales y apoyo a la gestión,otro,Mes(es),,,,Bogotá,SUBDIRECCIÓN DE PLANIFICACION,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,710445263,Cesar,Aguachica,,0,No Adjudicado,JORGE ANDRES NUÑEZ  CALDERON,1110471307,V1.81101701,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6148484,700566011,Adjudicado,2024,3.9155429850746266,,1,60800000,60.800000000000004,V1.811,True,43.640083858509065,85.43731211012681,33.43603992462159,1,0.3932145546999229,0.2666626783301297,4.382512516629641,5.999755859375,0.191409170627594,-340.87771132424473,1.393214554699923
195413,INSTITUTO DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS PARA LAS ZONAS NO INTERCONECTADAS IPSE,899999048,DISTRITO CAPITAL DE BOGOTÁ,DISTRITO CAPITAL,Nacional,Centralizada,CO1.REQ.5758464,IPSE-090-2024,700566011,CO1.BDOS.5641051,PRESTAR SERVICIOS PROFESIONALES A LA SUBDIRECCIÓN DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS PARA APOYAR DESDE EL COMPONENTE ARQUITECTÓNICO EN LA FORMULACIÓN; DISEÑO Y ESTRUCTURACIÓN,"PRESTAR SERVICIOS PROFESIONALES A LA SUBDIRECCIÓN DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS PARA APOYAR DESDE EL COMPONENTE ARQUITECTÓNICO EN LA FORMULACIÓN, DISEÑO Y ESTRUCTURACIÓN DE PROYECTOS ENERGÉTICOS EN EL TERRITORIO NACIONAL, EN EL MARCO DE LA IMPLEMENTACIÓN DE LA TRANSICIÓN ENERGÉTICA JUSTA",Presentación de oferta,02/13/2024,02/13/2024,,,,,02/13/2024,45920000,Contratación directa,Servicios profesionales y apoyo a la gestión,otro,Mes(es),,,,Bogotá,SUBDIRECION PLANIFICACION,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,705034692,Distrito Capital de Bogotá,Bogotá,,0,No Adjudicado,DANIEL FERNANDO GUEVARA JIMENEZ,79657158,V1.81101516,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5649250,700566011,Adjudicado,2024,3.9155429850746266,,1,45920000,45.919999999999995,V1.811,True,25.765170606802325,50.442316514357906,19.74068784713745,1,0.7822509581161687,0.1041339771612101,5.14739066076516,8.236186027526855,0.217742845416069,-342.28469838733866,1.7822509581161687
527119,INSTITUTO DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS PARA LAS ZONAS NO INTERCONECTADAS IPSE,899999048,DISTRITO CAPITAL DE BOGOTÁ,DISTRITO CAPITAL,Nacional,Centralizada,CO1.REQ.5565619,IPSE-025-2024,700566011,CO1.BDOS.5448436,PRESTACION SERVICIOS TALENTO HUMANO,PRESTAR SERVICIOS PROFESIONALES AL GRUPO DE TALENTO HUMANO EN ASUNTOS ADMINISTRATIVOS DE SU COMPETENCIA,Presentación de oferta,01/18/2024,01/18/2024,,,,,01/18/2024,37720000,Contratación directa,Servicios profesionales y apoyo a la gestión,otro,Mes(es),,,,Bogotá,SECRETARIA GENERAL,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,720549039,Distrito Capital de Bogotá,Bogotá,,0,No Adjudicado,LAURA TATIANA RUIZ ROJAS,1053616696,V1.80111620,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5458173,700566011,Adjudicado,2024,3.9155429850746266,,1,37720000,37.72,V1.801,True,1.6190506948171088,3.1697312952856653,1.240479826927185,0,22.29760279943608,1.320410581339627e-09,9.21990882051186,31.54595756530762,0.2781773805618286,-348.84794176867445,23.297602799436078
791210,INSTITUTO DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS PARA LAS ZONAS NO INTERCONECTADAS IPSE,899999048,DISTRITO CAPITAL DE BOGOTÁ,DISTRITO CAPITAL,Nacional,Centralizada,CO1.REQ.6254250,IPSE-150-2024,700566011,CO1.BDOS.6132470,Prestación servicios profesionales SPE componente técnico electrónico,"PRESTAR SERVICIOS PROFESIONALES A LA SUBDIRECCIÓN DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS DESDE EL COMPONENTE TÉCNICO ELECTRÓNICO DE AUTOMATIZACIÓN Y CONTROL EN LA FORMULACIÓN, DISEÑO Y ESTRUCTURACIÓN, COMO EN EL ACOMPAÑAMIENTO TÉCNICO A LOS FORMULADORES DE PROYECTOS ENERGÉTICOS A SER FINANCIADOS CON FONDOS DEL ESTADO",Presentación de oferta,05/17/2024,05/17/2024,,,,,05/17/2024,35720000,Contratación directa,Servicios profesionales y apoyo a la gestión,otro,día(s),,,,Bogotá,SUBDIRECCIÓN DE PLANIFICACION,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,710069105,Cundinamarca,Facatativá,,0,No Adjudicado,CARLOS EDUARDO SILVA GARCIA,1018465801,V1.81101713,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6140908,700566011,Adjudicado,2024,3.9155429850746266,,1,35720000,35.72,V1.811,True,151.41030591048286,296.4267805878972,116.0071334838867,1,-0.7640847511323406,0.4799823263916568,-29.54642723920394,10.39119434356689,0.1985732913017273,-398.4665692626565,0.23591524886765936
220464,INSTITUTO DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS PARA LAS ZONAS NO INTERCONECTADAS IPSE,899999048,DISTRITO CAPITAL DE BOGOTÁ,DISTRITO CAPITAL,Nacional,Centralizada,CO1.REQ.5607250,IPSE-054-2024,700566011,CO1.BDOS.5489660,PRESTACION DE SERVICIOS CONTENIDOS GRAFICOS,"PRESTAR SERVICIOS PARA LA REALIZACIÓN DE CONTENIDOS GRAFICOS Y SU DIVULGACION, EN EL MARCO DE LA CAMPAÑA DE COMUNICACIONES INTEGRAL",Presentación de oferta,01/24/2024,01/24/2024,,,,,01/24/2024,29856666,Contratación directa,Servicios profesionales y apoyo a la gestión,otro,Mes(es),,,,Bogotá,SECRETARIA GENERAL,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,709057343,Distrito Capital de Bogotá,Bogotá,,0,No Adjudicado,Maryury Romero Cifuentes,1.023.025.450,V1.82101900,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5499371,700566011,Adjudicado,2024,3.9155429850746266,,1,29856666,29.856665999999997,V1.821,True,57.0953005571314,111.77955178860164,43.74512100219726,1,-0.4770731442227114,0.7199652961452692,-6.956540806973738,16.47984313964844,0.4157547354698181,-506.2769858775021,0.5229268557772886
653240,INSTITUTO DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS PARA LAS ZONAS NO INTERCONECTADAS IPSE,899999048,DISTRITO CAPITAL DE BOGOTÁ,DISTRITO CAPITAL,Nacional,Centralizada,CO1.REQ.5606265,IPSE-053-2024,700566011,CO1.BDOS.5489265,PRESTACION DE SERVICIOS CONTROL INTERNDO DISCIPLINARIO,"PRESTAR SERVICIOS PROFESIONALES A LA OFICINA JURÍDICA DEL IPSE COMO APOYO EN LA REALIZACION DEL DIAGNOSTICO DE PREVENCION, ATENUACION Y ATENCION DEL DANO ANTIJURIDICO EN EL PROCEDIMIENTO DE CONTROL INTERNO DISCIPLINARIO",Presentación de oferta,01/24/2024,01/24/2024,,,,,01/24/2024,72450000,Contratación directa,Servicios profesionales y apoyo a la gestión,otro,Mes(es),,,,Bogotá,SECRETARIA GENERAL,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,712583145,Distrito Capital de Bogotá,Bogotá,,0,No Adjudicado,VALERIA ALEJANDRA GUILLEN CORCHUELO,1019064557,V1.80121704,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5498488,700566011,Adjudicado,2024,3.9155429850746266,,1,72450000,72.45000000000002,V1.801,True,18.146507518752657,35.52671510932797,13.90344142913819,0,2.992503787581714,0.0003098613610822,13.86870037903885,10.18880748748779,0.3081468343734741,-521.3722030581953,3.9925037875817133
737198,INSTITUTO DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS PARA LAS ZONAS NO INTERCONECTADAS IPSE,899999048,DISTRITO CAPITAL DE BOGOTÁ,DISTRITO CAPITAL,Nacional,Centralizada,CO1.REQ.6550747,IPSE-191-2024,700566011,CO1.BDOS.6425191,PRESTACION DE SERVICIOS DE APOYO A LA SUPERVISIÓN EN EL COMPONENTE TECNICO EN LA IMPLEMENTACION DE PROYECTOS ENERGETICOS,"PRESTAR SERVICIOS PROFESIONALES COMO APOYO A LA SUPERVISION EN EL COMPONENTE TECNICO Y EN LA ACTUALIZACION DE DOCUMENTOS, MAPAS DE RIESGOS E INDICADORES ASOCIADOS A LA IMPLEMENTACIÓN DE PROYECTOS ENERGETICOS DE AMPLIACION DE COBERTURA Y MEJORAMIENTO DE INFRAESTRUCTURA A CARGO DE LA SUBDIRECCION DE CONTRATOS Y SEGUIMIENTO DEL IPSE",Presentación de oferta,07/22/2024,07/22/2024,,,,,07/22/2024,48000000,Contratación directa,Servicios profesionales y apoyo a la gestión,otro,Mes(es),,,,Bogotá,SUBDIRECION CONTRATOS,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,719825291,Distrito Capital de Bogotá,Bogotá,,0,No Adjudicado,Juan Sebastian Arbelaez Torres,1016030516,V1.81101515,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6435433,700566011,Adjudicado,2024,3.9155429850746266,,1,48000000,47.99999999999998,V1.811,True,321.1815605313953,628.8001031370133,246.0820083618164,1,-0.8505518189755853,0.4207116168689817,-69.76849994310271,11.17879390716553,0.3895184397697449,-577.4085948547732,0.14944818102441473
582812,INSTITUTO DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS PARA LAS ZONAS NO INTERCONECTADAS IPSE,899999048,DISTRITO CAPITAL DE BOGOTÁ,DISTRITO CAPITAL,Nacional,Centralizada,CO1.REQ.6254216,IPSE 150-2024,700566011,CO1.BDOS.6131500,Servicios profesionales para la SPE componente técnico electrónico de automatización,"PRESTAR SERVICIOS PROFESIONALES A LA SUBDIRECCIÓN DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS DESDE EL COMPONENTE TÉCNICO ELECTRÓNICO DE AUTOMATIZACIÓN Y CONTROL EN LA FORMULACIÓN, DISEÑO Y ESTRUCTURACIÓN, COMO EN EL ACOMPAÑAMIENTO TÉCNICO A LOS FORMULADORES DE PROYECTOS ENERGÉTICOS A SER FINANCIADOS CON FONDOS DEL ESTADO",Presentación de oferta,05/17/2024,05/17/2024,,,,,05/17/2024,35720000,Contratación directa,Servicios profesionales y apoyo a la gestión,otro,día(s),,,,Bogotá,SUBDIRECCIÓN DE PLANIFICACION,0,0,0,0,0,0,0,0,0,Seleccionado,60,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.81101713,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6140767,700566011,Adjudicado,2024,3.9155429850746266,,1,35720000,35.72,V1.811,True,151.3658844290161,296.3398134778253,115.9730987548828,1,-0.7640155168732813,0.4833671477127844,-29.53508232953596,15.52173042297363,0.1985732913017273,-581.7268449713316,0.23598448312671869
275296,INSTITUTO DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS PARA LAS ZONAS NO INTERCONECTADAS IPSE,899999048,DISTRITO CAPITAL DE BOGOTÁ,DISTRITO CAPITAL,Nacional,Centralizada,CO1.REQ.5546428,IPSE-004-2024,700566011,CO1.BDOS.5429023,APOYO OAJ CONTROL INTERNO,"PRESTAR SERVICIOS PROFESIONALES DE APOYO JURIDICO EN EL MARCO DEL PROCEDIMIENTO DE CONTROL INTERNO DISCIPLINARIO QUE CONTRIBUYA CON EL DIAGNOSTICO Y EL PLAN DE ACCION DE PREVENCION, ATENUACION Y ATENCION DEL DANO ANTIJURIDICO",Presentación de oferta,01/16/2024,01/16/2024,,,,,01/16/2024,70725000,Contratación directa,Servicios profesionales y apoyo a la gestión,otro,Mes(es),,,,Bogotá,SECRETARIA GENERAL,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,722969078,Distrito Capital de Bogotá,Bogotá,,0,No Adjudicado,MARIA CAMILA ORTEGON CUESTA,1026275887,V1.80121704,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5440343,700566011,Adjudicado,2024,3.9155429850746266,,1,70725000,70.725,V1.801,True,54.76912501965934,107.22543163470118,41.96285820007323,1,0.2913297405173683,0.388672965042707,4.075009530264818,11.14493083953857,0.2901966571807861,-767.6209377282745,1.2913297405173683
34663,INSTITUTO DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS PARA LAS ZONAS NO INTERCONECTADAS IPSE,899999048,DISTRITO CAPITAL DE BOGOTÁ,DISTRITO CAPITAL,Nacional,Centralizada,CO1.REQ.5579312,IPSE-036-2024,700566011,CO1.BDOS.5462081,PRESTACION SERVICIOS ADMINISTRATIVOS SCYS,PRESTAR SERVICIOS PROFESIONALES PARA APOYAR LA GESTION ADMINISTRATIVA Y EL COMPONENTE SOCIAL A LA IMPLEMENTACION DE PROYECTOS DE AMPLIACION DE COBERTURA Y MEJORAMIENTO DE LA INFRAESTRUCTURA DEL SERVICIO DE ENERGIA ELECTRICA A CARGO DE LA SUBDIRECCION DE CONTRATOS Y SEGUIMIENTO,Presentación de oferta,01/19/2024,01/19/2024,,,,,01/19/2024,71645000,Contratación directa,Servicios profesionales y apoyo a la gestión,otro,Mes(es),,,,Bogotá,SUBDIRECION CONTRATOS,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,711756031,Cundinamarca,Mosquera,,0,No Adjudicado,JENNY FERNANDA ARDILA BEDOYA,1073251010,V1.80111601,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5471826,700566011,Adjudicado,2024,3.9155429850746266,,1,71645000,71.64500000000001,V1.801,True,13.335105807388503,26.107089999673985,10.21705484390259,0,4.372660782361703,3.907656726254666e-05,14.89190500905717,15.52557182312012,0.3007497191429138,-799.050311515137,5.372660782361703
471040,INSTITUTO DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS PARA LAS ZONAS NO INTERCONECTADAS IPSE,899999048,DISTRITO CAPITAL DE BOGOTÁ,DISTRITO CAPITAL,Nacional,Centralizada,CO1.REQ.6467409,IPSE-179-2024,700566011,CO1.BDOS.6342595,PRESTAR SERVICIOS PROFESIONALES A LA SUBDIRECCIÓN DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS EN EL ANÁLISIS DE ESTUDIOS DEL SECTOR COMO DESDE EL COMPONENTE PRESUPUESTAL Y ECONÓMICO REQUERI,"PRESTAR SERVICIOS PROFESIONALES A LA SUBDIRECCIÓN DE PLANIFICACIÓN Y
PROMOCIÓN DE SOLUCIONES ENERGÉTICAS EN EL ANÁLISIS DE ESTUDIOS DEL
SECTOR COMO DESDE EL COMPONENTE PRESUPUESTAL Y ECONÓMICO REQUERIDO
PARA LA FORMULACIÓN, DISEÑO, ESTRUCTURACIÓN Y EVALUACIÓN DE PROYECTOS
ENERGÉTICOS EN EL MARCO DE LA IMPLEMENTACIÓN DE LA TRANSICIÓN
ENERGÉTICA JUSTA",Presentación de oferta,07/04/2024,07/04/2024,,,,,07/04/2024,46134000,Contratación directa,Servicios profesionales y apoyo a la gestión,otro,día(s),,,,Bogotá,SUBDIRECCIÓN DE PLANIFICACION,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,727402828,Distrito Capital de Bogotá,Bogotá,,0,No Adjudicado,DANIEL ALEJANDRO LOZANO MORENO,80182723,V1.80101603,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6352833,700566011,Adjudicado,2024,3.9155429850746266,,1,46134000,46.13399999999998,V1.801,True,56.98201009594959,111.55775495332348,43.65832042694091,1,-0.1903760516289809,0.7982302705990784,-2.770499554544632,18.09370231628418,0.3052749633789062,-843.5176714253054,0.809623948371019
165842,INSTITUTO DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS PARA LAS ZONAS NO INTERCONECTADAS IPSE,899999048,DISTRITO CAPITAL DE BOGOTÁ,DISTRITO CAPITAL,Nacional,Centralizada,CO1.REQ.5620911,IPSE-062-2024,700566011,CO1.BDOS.5502875,PRESTAR SERVICIOS PROFESIONALES A LA SUBDIRECCION DE PLANIFICACION Y PROMOCION DE SOLUCIONES ENERGETICAS DESDE EL COMPONENTE TECNICO ELECTRICO EN SISTEMAS DE DISTRIBUCION LOCAL SDL,PRESTAR SERVICIOS PROFESIONALES A LA SUBDIRECCION DE PLANIFICACION Y PROMOCION DE SOLUCIONES ENERGETICAS DESDE EL COMPONENTE TECNICO ELECTRICO EN SISTEMAS DE DISTRIBUCION LOCAL SDL EN LA FORMULACION DISEÑO Y ESTRUCTURACION DE PROYECTOS ENERGETICOS EN EL TERRITORIO NACIONAL.,Presentación de oferta,01/25/2024,01/25/2024,,,,,01/25/2024,110627000,Contratación directa,Servicios profesionales y apoyo a la gestión,otro,Mes(es),,,,Bogotá,SUBDIRECION PLANIFICACION,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,712816974,Distrito Capital de Bogotá,Bogotá,,0,No Adjudicado,Diana Maria Aguirre Aguirre,1061708416,V1.80111614,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5512467,700566011,Adjudicado,2024,3.9155429850746266,,1,110627000,110.62699999999998,V1.801,True,109.72938638349788,214.8250645552242,84.0721607208252,1,0.0081802482095816,0.6506877328650142,0.22924371407073,8.16814136505127,0.1754367649555206,-902.7120184728452,1.0081802482095816
165191,INSTITUTO DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS PARA LAS ZONAS NO INTERCONECTADAS IPSE,899999048,DISTRITO CAPITAL DE BOGOTÁ,DISTRITO CAPITAL,Nacional,Centralizada,CO1.REQ.5666460,IPSE 072-2024,700566011,CO1.BDOS.5549121,SERVICIOS PROFESIONALES SPE EN INFORMACION GEOGRAFICA,"PRESTAR SERVICIOS PROFESIONALES A LA SUBDIRECCIÓN DE PLANIFICACIÓN Y
PROMOCIÓN DE SOLUCIONES ENERGÉTICAS EN LA ACTUALIZACIÓN Y MANTENIMIENTO DEL SISTEMA DE INFORMACIÓN GEOGRÁFICA DEL IPSE SIGIPSE, EN EL MARCO DE LA IMPLEMENTACIÓN DE LA TRANSICIÓN ENERGÉTICA JUSTA",Presentación de oferta,01/31/2024,01/31/2024,,,,,01/31/2024,93903000,Contratación directa,Servicios profesionales y apoyo a la gestión,otro,día(s),,,,Bogotá,SUBDIRECION PLANIFICACION,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,705521029,Valle del Cauca,Cali,,0,No Adjudicado,ANDRES ENRIQUE BAUTISTA,94063104,V1.80111614,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5557793,700566011,Adjudicado,2024,3.9155429850746266,,1,93903000,93.903,V1.801,True,119.78224844770573,234.5062713229401,91.77443504333496,1,-0.2160524517036765,0.7873836479720524,-6.60936389827744,9.552619934082031,0.2692844867706299,-917.3076430424354,0.7839475482963235
221500,INSTITUTO DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS PARA LAS ZONAS NO INTERCONECTADAS IPSE,899999048,DISTRITO CAPITAL DE BOGOTÁ,DISTRITO CAPITAL,Nacional,Centralizada,CO1.REQ.6085519,IPSE 139-2024,700566011,CO1.BDOS.5966583,PRESTAR SERVICIOS PROFESIONALES JURÍDICOS SECRETARIA GENERAL,PRESTAR SERVICIOS PROFESIONALES JURÍDICOS EN LA REVISIÓN Y SEGUIMIENTO DE LOS PROCESOS DE CONTRATACIÓN CUYA COMPETENCIA CONTRACTUAL SEA DE LA SECRETARÍA GENERAL,Presentación de oferta,04/12/2024,04/12/2024,,,,,04/12/2024,37000000,Contratación directa,Servicios profesionales y apoyo a la gestión,otro,día(s),,,,Bogotá,SECRETARIA GENERAL,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,713046043,Distrito Capital de Bogotá,Bogotá,,0,No Adjudicado,Stefany Rocio Cepeda Higuera,1098798178,V1.80121704,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5974023,700566011,Adjudicado,2024,3.9155429850746266,,1,37000000,36.999999999999986,V1.801,True,163.64313649422832,320.37586757779263,125.3796501159668,1,-0.7738982471696576,0.4514356398537878,-32.34369715183056,24.79345893859863,0.2831712067127228,-945.9922158734263,0.22610175283034234
746989,INSTITUTO DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS PARA LAS ZONAS NO INTERCONECTADAS IPSE,899999048,DISTRITO CAPITAL DE BOGOTÁ,DISTRITO CAPITAL,Nacional,Centralizada,CO1.REQ.6340199,IPSE 167-2024,700566011,CO1.BDOS.6216922,SERVICIOS PROFESIONALES SPE EN FORMULACION DISEÑO Y ESTRUCTURACION,"PRESTAR SERVICIOS PROFESIONALES A LA SUBDIRECCIÓN DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS EN LA FORMULACIÓN, DISEÑO Y ESTRUCTURACIÓN DE PROYECTOS ENERGÉTICOS EN EL MARCO DE LA IMPLEMENTACIÓN DE LA TRANSICIÓN ENERGÉTICA JUSTA DESDE EL COMPONENTE ELÉCTRICO",Presentación de oferta,06/05/2024,06/05/2024,,,,,06/05/2024,23070000,Contratación directa,Servicios profesionales y apoyo a la gestión,otro,día(s),,,,Bogotá,SUBDIRECCIÓN DE PLANIFICACION,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,726601370,Distrito Capital de Bogotá,Bogotá,,0,No Adjudicado,Adriana Rincón Miranda,1013681935,V1.81101701,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6225937,700566011,Adjudicado,2024,3.9155429850746266,,1,23070000,23.069999999999997,V1.811,True,164.97470550222937,322.98277542200333,126.3998680114746,1,-0.8601603807700797,0.4192942886556099,-36.24138619934594,40.3441162109375,0.2099601626396179,-950.5826609706938,0.13983961922992033
277536,INSTITUTO DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS PARA LAS ZONAS NO INTERCONECTADAS IPSE,899999048,DISTRITO CAPITAL DE BOGOTÁ,DISTRITO CAPITAL,Nacional,Centralizada,CO1.REQ.5598055,IPSE-043-2024,700566011,CO1.BDOS.5480200,PRESTACION SERVICIOS JURIDICOS PLANIFICACION,PRESTAR SERVICIOS PROFESIONALES DESDE EL COMPONENTE JURIDICO EN LOS DIVERSOS ASUNTOS DE COMPETENCIA DE LA SUBDIRECCION DE PLANIFICACION Y PROMOCION DE SOLUCIONES ENERGETICAS,Presentación de oferta,01/23/2024,01/23/2024,,,,,01/23/2024,157103800,Contratación directa,Servicios profesionales y apoyo a la gestión,otro,Mes(es),,,,Bogotá,SUBDIRECION PLANIFICACION,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,701519159,Distrito Capital de Bogotá,Bogotá,,0,No Adjudicado,ANDRES FELIPE CHAVES GUTIERREZ,80059668,V1.80121704,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5490193,700566011,Adjudicado,2024,3.9155429850746266,,1,157103800,157.10379999999998,V1.801,True,50.36496814336749,98.6030988536348,38.58849334716798,0,2.119307045976734,0.0030821756345661,27.26028861475981,8.250805854797363,0.2355962395668029,-963.2817625611942,3.1193070459767345
