Nombre Entidad,Valor real,Valor Proyectado,Tamaño valor extraño,veces la predicción
HOSPITAL SAN VICENTE DE PAUL ESE PRADO,689.9911,229.7534739180183,1.3450452984494463,6.175899368307304
HOSPITAL SAN VICENTE E.S.E,219.999999,55.23533824722264,0.7489302795532166,3.982957396138732
HOSPITAL SANTA ROSA DE LIMA,2519.322244,5499.445823558664,-973.0642676284664,138.15195315148293
HOSPITAL SANTO DOMINGO EMPRESA SOCIAL DEL ESTADO,563.717674,1033.5123347628514,-150.29164651470387,40.0454419906689
HOSPITAL SUSANA LOPEZ DE VALENCIA,51818.606499,46030.02876673264,-310.74926997541235,435.7864528332037
HOSPITAL TIMBIO ESE,6688.2061650000005,7564.878076111651,-303.555998095537,145.26777461499384
HSVPG,2568.019932,3811.494503663781,-378.975200900097,188.0355458383504
HUILA - CONCEJO MUNICIPAL DE CAMPOALEGRE,18.163,36.444925062644884,-2.214997758742957,0.9705549628682124
Hospital Departamental Tomas Uribe Uribe ESE,4240.83615,3404.163945069874,-128.00080633782292,58.64229153345295
I E LA ANUNCIACION,28.392000000000003,29.97576372517939,-0.05578204160254254,0.947165191863017
I E La Luisa,49.162427,139.88298696205965,-50.68412691912379,2.405329530182971
I.E FRANCISCO JOSE DE CALDAS,62.997867,293.2497592424122,-22.31740631777504,1.0876668707333668
I.E MARCO FIDEL SUAREZ,11.779648000000002,170.6794839925729,-49.80873349774391,0.3412803995405234
I.E. LUIS CALIXTO LEIVA.,33.880951,19.325123895266483,0.4296168399975998,1.7532074404086404
I.E.T LA VEGA DE LOS PADRES,3.7942400000000003,33.39785960359838,-15.47010943468919,0.23366472613767175
I.E.T TÉCNICA SAN LUIS GONZAGA,10.000000000000004,85.2042501398855,-24.15936909149614,0.34500305431334577
ICANH,39788.862942,47372.578285831754,-945.3737917145529,836.8502857508581
ICBF REGIONAL AMAZONAS,9356.508828,10557.47387506336,-156.42097054435968,267.3834533267116
ICBF REGIONAL ANTIOQUIA,87015.368441,91262.37212283911,-817.5374705508436,1646.6121913541072
ICBF REGIONAL ARAUCA *,14972.537637000001,15144.108952228487,-157.49507182253956,371.19208625573833
ICBF REGIONAL ATLANTICO,33154.258594000006,33756.82225558262,-268.99204314137444,701.9961073285133
ICBF REGIONAL BOGOTA,139994.720918,163414.2524503698,-1158.8839952561357,2014.0132128675684
ICBF REGIONAL BOLIVAR,62926.168983,58869.90285842362,-258.1612000314868,1058.6907246274677
ICBF REGIONAL CALDAS,24328.644664000003,25735.084719109484,-227.116704160805,570.2062368203774
ICBF REGIONAL CAQUETA,19006.217304,19926.832899399655,-191.56331759021285,401.45186788640825
ICBF REGIONAL CASANARE,11329.349877,12672.436435690279,-158.92149850230032,294.2859888912546
ICBF REGIONAL CAUCA,53263.079703,52152.11970447833,-268.54492079886154,787.2811308157884
ICBF REGIONAL CESAR,21176.639892000003,18080.040400226393,-237.20638021742548,172.0455062187212
ICBF REGIONAL CHOCO,20408.559556,23459.69482832747,-406.4310236629099,438.06017214166155
ICBF REGIONAL CORDOBA,34463.235756,36679.94719378207,-298.03006767499954,604.5932802154539
ICBF REGIONAL CUNDINAMARCA,50843.889502000005,61402.220144149265,-507891.70937449444,966.1187833444147
ICBF REGIONAL GUAJIRA,48852.693992,56264.400984626925,-866.299269515113,556.1273568504968
ICBF REGIONAL GUAVIARE,7280.257684,9757.357989191214,-181.50147153795936,187.8428211430353
ICBF REGIONAL HUILA,36404.143560000004,40005.65895576437,-338.0111616270836,584.1866886371082
ICBF REGIONAL MAGDALENA,40986.567361,40344.88398622362,-240.38787864748576,675.3533694437485
ICBF REGIONAL META,15884.235693,14125.55320431368,-76.00356580794724,157.39068001054343
ICBF REGIONAL NARIÑO,36629.625011000004,43409.38756919899,-504.6123057173526,805.5809363797164
ICBF REGIONAL NORTE DE SANTANDER,55327.132394,54690.29763401139,-239.39494035884755,512.4728928016673
ICBF REGIONAL PUTUMAYO,16989.362894,22872.98050233025,-455.83452156319225,394.71678182622964
ICBF REGIONAL QUINDIO,18621.836993,17621.62206560359,-135.87627328669194,427.99463916522757
ICBF REGIONAL SAN ANDRES,6895.169916000001,8303.562645012966,-102.1203157061595,162.2768848503571
ICBF REGIONAL SANTANDER,63442.134311,67603.6130218967,-436.07181577139636,799.9995644648308
ICBF REGIONAL SUCRE,23603.441649,21123.61825570404,-136.25415298992135,310.3932194972554
ICBF REGIONAL TOLIMA,36655.868445,40480.756121697195,-374.82006325479176,691.5268201304889
ICBF REGIONAL VALLE DEL CAUCA,89881.744745,97364.34756173745,-667.0326086502395,1338.926248464414
ICBF REGIONAL VAUPES,6676.116261,6809.223097213837,-75.06275745093748,200.87320363907233
ICBF REGIONAL VICHADA,7654.04313,9341.217921627425,-147.46140616568454,211.7361374935563
ICBF RISARALDA//,16489.170807000002,17021.79327286944,-189.2795441531171,368.986938202462
ICBF SEDE NACIONAL,259464.280693,228329.53821711175,-929.6359782302646,4887.940716406106
ICRD,6068.705213,7005.736154470233,-187.39879280122094,247.2601265893399
ICTY,7333.643016000001,7589.862548059043,-191.64950279838405,338.5517286173704
IDACO,51863.498702000004,53161.67856611442,-658.5743862868469,1226.27189630805
IDARTES,163914.95334,162099.50947326096,-2190.405674888139,5013.988037128603
IDEAR,2782.142727,2344.5751786094056,-69.34465770798863,88.1897420364892
IDECUT,29699.372901000002,34249.51720715327,-448.95608407882975,886.3662627456123
IDEP,7971.420096000001,6268.152418194921,-77.1096201833574,203.80286329981504
IDERCAR,139.05,182.95387045030446,-15.440282114946497,7.86335319239602
IDERF,4452.88433,6009.938662778268,-364.56147996426665,179.98324992567356
IDRD - ENTIDAD OFICIAL.,210760.54206200002,199618.62243489403,-1236.8163359596333,6703.121876918071
IDS,8304.48826,7413.369345634374,-161.23680571698281,154.00292697321163
IDUVI,4843.212964,4341.222550099601,-74.16793853569811,105.77874987032503
IE AGP,149.677589,79.90553415885432,0.4661489759909594,1.8731817586305974
IE EDUARDO SANTOS NEIVA,7.059000000000001,25.665491006119307,-2.635853662858663,0.2750385721557774
IE JOSE MARIA CORDOBA,2.415,99.47957384149652,-71.87685429645924,0.09828707104957565
IE Jorge Eliecer Gaitan..,42.1818,310.3873399839299,-47.105844914753646,0.7682542323558949
IE NUESTRA SEÑORA DEL PILAR,281.247941,375.19092532386844,-0.8021889757851937,1.4370864455348484
IE SAGRADOS CORAZONES FLORENCIA,128.108784,678.0913378849389,-526.6670569098882,7.725607977779926
IE SAN JOSE DE LA SALLE,150.83456500000003,398.13460037850126,-1.6395448574966964,0.37885319401178297
IE SANTA TERESA NEIVA,5.799999999999999,22.66337192747215,-2.9074779185296817,0.2559195524197059
IE.EDUCATVA LOS LIBERTADORES CONSACA NARIÑO,6.500000000000001,32.83357795683113,-4.051319685666327,0.19796806819366622
IED COLEGIO EL JAZMIN,17.307228000000002,234.8413763311338,-50.28216222613402,0.24906487164101854
IED INEM JOSE EUSTASIO RIVERA,83.40428000000001,223.1682955839118,-1.6757415276999184,0.3737281757777274
IED VOLCAN UBATE-CUNDINAMARCA,11.052000000000001,26.824708905744714,-1.4271361659197168,0.41200819881527706
IEDOLORESMARIAUCROS,1.2000000000000004,8.767972990385589,-6.306644158654655,0.13686173546791777
IEM JOSE ANTONIO GALAN,459.55000000000007,304.5473236785208,0.8771248452887488,4.37190908601055
IEMEP,1.9999999999999996,46.317569546059474,-44.31756954605948,0.08711657147509003
IERD,964.3747060000001,2834.7632677636084,-313.794580375273,41.0690956883631
IET FELIX TIBERIO GUZMAN,181.89989,364.1371345650374,-60.75613922838272,9.801099166435588
IGAC Sede Central *,296886.88698,276987.8269021485,-3390.650507716206,6734.807308852264
IMCTP,269.90000000000003,607.2679444724037,-57.16712717074259,16.93740887011312
IMDERCOR,924.14054,2496.7268748781994,-185.92101705508657,26.28169280334401
IMPACTO INFRAESTRUCTURA S.A.S.,99.13000000000001,72.32416263197044,0.8073893928294464,4.105829430985124
IMPRENTA NACIONAL DE COLOMBIA,11112.395687,11158.707695966656,-746.572813006824,201.30674892000738
IMPULSA MAS S.A.S,666.7914580000001,417.3226387929756,0.7240548250442793,6.010092214755915
IMRD MUNICIPIO DE LOS PATIOS,1212.2702490000001,1825.8798715356065,-65.92249177268391,53.38887052884623
IMRDA,364.0,193.15414667128545,0.46935673991405097,1.884505232080077
IMTTA,1223.8520640000002,1818.171446976527,-79.59653560616957,47.60199673645079
IMVIYUMBO,7871.976893,7269.260564576374,-112.14288371259681,362.0544960326989
INCIVA,10571.447071,14252.295725877666,-939.248609024409,563.8128225137826
INDECHO,3430.489907,5734.933315092777,-188.22164005447803,122.8632259839332
INDEPORTES CUNDINAMARCA,40554.924555000005,52698.8260006068,-717.515675512221,913.5188354899522
INDEPORTES MAGDALENA,2494.578492,3568.764378848734,-163.1980564370578,155.6276415919162
INDEPORTES QUINDIO,6094.309637,10841.96780693417,-494.7251653514037,267.82854484000404
INDEPORTES TOLIMA,23631.211923000003,25059.34666369331,-1366.9780128157402,1311.8370619727084
INDER ENVIGADO,30960.807196,25798.82138003825,-576.7751823189309,1432.4674650921952
INDER GIRARDOTA,4608.201941,4310.471825418044,-621.1078929362809,257.7168892191333
INDERBU,10504.426809,15499.192449094666,-646.651888994364,597.4565203037471
INDERCAS**,6088.743757,8604.305602324644,-448.905013324116,220.28523022898383
INDERHUILA,6837.7626310000005,8911.893252840777,-321.3235419839075,251.94409060005088
INDERMA MARINILLA,1717.466995,1537.4178079327207,-39.48641373207158,83.49967221751308
INDERTEN,2554.9229320000004,2741.622701250441,-50.89222675622453,33.23751664135009
INDEV,5927.387567000001,7511.214700028116,-324.978240922846,193.2697253182815
INDUSTRIA DE LICORES DEL VALLE,1186.909259,256.0874447750854,2.362831103283484,18.790279971285123
INDUSTRIA LICORERA DEL CAUCA,9610.441295,9996.075635537763,-419.9819786182033,214.12309625056312
INFIBAGUE**,11889.086137,9698.400515504529,-198.85510883070563,440.4641668040314
INPEC - ESTABLECIMIENTO PENITENCIARIO Y CARCELARIO DE SANTO DOMINGO,32.37109100000001,87.41576265476155,-8.433032067074233,1.5917962504762522
INPEC APARTADO,1143.1726030000002,1473.3615293408632,-1732.1475370976093,31.77390646143419
INPEC CPMSSIN SINCELEJO,77.94836000000001,217.03483852465547,-27.3633368459802,3.671547500970247
INPEC CÁRCEL Y PENITENCIA DE ALTA Y MEDIANA SEGURIDAD DE VALLEDUPAR,2008.75123,1529.8466979793295,-14.841316993638912,38.00870684353011
INPEC EPMSC CAICEDONIA,29.578245000000003,78.92773157605467,-12.457754553727538,1.3950411787723818
INPEC ESTABLECIMIENTO CARCELARIO BARRANQUILLA - JYP,301.987796,206.41947857053052,-0.7016323833911733,8.694396201186944
INPEC GUATEQUE,110.22994200000001,252.15441307940938,-37.195971658034736,6.486251938637556
INPEC LA CEJA,191.532662,395.66713110205893,-45.11767480507902,7.004664279537959
INPEC+,11405.498185,12188.07947318462,-303.7637463802801,193.89165491905686
INPEC-CARCEL Y PENITENCIARIA DE MEDIA SEGURIDAD DE BOGOTA,1860.463915,959.2560649621528,-4.9298243431774855,61.11278789090653
INPEC-CÁRCEL Y PENITENCIARIA DE MEDIA SEGURIDAD PARA MUJERES DE BUCARAMANGA,368.04777900000005,528.3145545801619,-49.24342567623033,16.31861775114828
INPEC-RECLUSION DE MUJERES DE PEREIRA,452.537606,634.1649696270505,-35.87996134406663,11.834982347405841
INSITUCION EDUCATIVA JOHN F KENNEDY DE SOLEDAD,17.940690000000004,72.99308749147927,-11.078630494735853,0.5716463674846965
INSPECCION DE TRANSITO Y TRANSPORTE DE BARRANCABERMEJA,4302.463694,4755.524226795304,-271.4666608930631,137.78442253072114
INSPECCIÓN DE TRANSPORTE Y TRÁNSITO MUNICIPAL EL CARMEN DE BOLÍVAR,401.1,210.94468238158274,1.115174019192235,5.59887566194738
INSTIITUCION EDUCATIVA BETSABE ESPINAL,26.492582000000002,45.623513732696296,-0.7221240924231656,0.5806782475198523
INSTITUCION  EDUCATIVA SANTO ANGEL BUCARAMANGA SANTANDER,15.837581000000002,71.0539894294374,-3.4864167974539413,0.2228950285152962
INSTITUCION  ETNOEDUCATIVO RURAL BILINGUE INGA ATUN ÑAMBI,46.88250000000002,84.8296196722719,-0.8094090475608567,0.5526666296645488
INSTITUCION EDUACTIVA OLIVERIO LARA BORRERO - NEIVA,8.515999999999998,16.906218842972258,-0.9852300191371843,0.503719967137419
INSTITUCION EDUCATIVA  INDIGENA NUMERO 9,94.419594,336.5531851050542,-2.564442197294919,0.2805488052966344
INSTITUCION EDUCATIVA  JORGE ELIECER GAITAN 804003930-5,182.44966700000003,176.92339803579932,-0.8775480607618134,1.809405094256023
INSTITUCION EDUCATIVA  TECNICA JESUS DEL GRAN PODER,24.300015000000002,20.280296707560144,0.1654204037503622,1.1982080612726627
INSTITUCION EDUCATIVA  TECNICO AGROPECUARIA RODRIGO LARA BONILLA,46.000000000000014,53.04258866222402,-0.15309975352660876,0.8672276591349771
INSTITUCION EDUCATIVA AGROECOLOGICA LA PLAYA,9.0,24.47805822151731,-1.7197842468352564,0.36767622327528404
INSTITUCION EDUCATIVA AGROPECUARIA COMUNIDAD INDIGENA INKAL AWA*/,208.30733000000004,247.7109355914909,-11.05941699992181,3.038177158405444
INSTITUCION EDUCATIVA AGROPECUARIA EL EJIDO,28.209999999999997,79.49492839112443,-1.817969811808736,0.3548654055162295
INSTITUCION EDUCATIVA AGROPECUARIA SANTA ROSA,54.97529900000001,166.28677575082727,-4.049097366568759,0.6612603387116524
INSTITUCION EDUCATIVA AGROPECUARIA VERACRUZ,28.203000000000003,84.43415878152705,-1.993800616300643,0.3340235801125836
INSTITUCION EDUCATIVA AGROPECUARIO MUNICIPAL,8.172250000000002,252.05375860228997,-70.8956189277975,0.0583160630012467
INSTITUCION EDUCATIVA AGUSTIN CODAZZI-NEIVA,7.059000000000001,26.924736295402116,-2.814242285791488,0.2621752697056295
INSTITUCION EDUCATIVA ALBERTO LEBRUN MUNERA,160.45853400000001,329.12555206859446,-1.0511564194435083,0.48752985902036
INSTITUCION EDUCATIVA ALBERTO MENDOZA MAYOR,45.963832,407.94186493453805,-50.13836352009629,0.6244005777741322
INSTITUCION EDUCATIVA ANCHIQUE,12.500000000000004,63.13824391822037,-18.770856911332384,0.5734143300157041
INSTITUCION EDUCATIVA ANDRES PAEZ DE SOTOMAYOR,46.49530800000001,75.28490177900576,-0.6191935276352132,0.6175914014802616
INSTITUCION EDUCATIVA ANGEL MARIA PAREDES-NEIVA,6.051000000000002,23.45312160036554,-2.8759083788407755,0.2580040347339388
INSTITUCION EDUCATIVA ANTONIA SANTOS,158.62455300000002,917.131314067006,-152.77126146747256,5.013942897076657
INSTITUCION EDUCATIVA ANTONIA SANTOS DE MALAMBO,69.7561,379.75868802885026,-67.15604226533851,2.0787752844261242
INSTITUCION EDUCATIVA ANTONIO JOSE SANDOVAL GOMEZ,107.21191100000001,218.47792645997401,-1.4687296220475332,1.3743245122631134
INSTITUCION EDUCATIVA ANTONIO NARIÑO,143.712346,349.7057290421649,-7.830422546857404,1.9928362954785688
INSTITUCION EDUCATIVA ANTONIO NARIÑO//,26.8,81.01824750384465,-10.662836759672805,1.5456183693471546
INSTITUCION EDUCATIVA ATANASIO GIRARDOT - NEIVA,42.224,18.26691915377101,0.5673806566461962,2.311500896487151
INSTITUCION EDUCATIVA AURELIO MARTINEZ MUTIS,490.9960940000001,225.4354771745344,0.8080935614188366,4.05700404056404
INSTITUCION EDUCATIVA BAJO SINAI.,66.0,84.56782364964761,-0.2813306613582971,0.7804386722002987
INSTITUCION EDUCATIVA BRAULIO GONZALEZ,333.58586499999996,304.78260475001673,-0.20047709097275146,3.226193391590167
INSTITUCION EDUCATIVA CADENA LAS PLAYAS,30.555466000000003,55.335860739372016,-0.810997113883716,0.5521819953956094
INSTITUCION EDUCATIVA CARLOS LLERAS RESTREPO YOPAL,158.42075200000002,126.2219547456343,0.5910072750137895,3.7599070710205194
INSTITUCION EDUCATIVA CASD JOSE PRUDENCIO PADILLA,83.91588100000001,142.22999124737197,-0.6949114941350845,0.5900013088944808
INSTITUCION EDUCATIVA CENTRO PILOTO SIMON BOLIVAR,80.226258,169.51880335594328,-6.464171470066627,1.188785501534029
INSTITUCION EDUCATIVA CENTRO SOCIAL,31.618027,120.46602835636054,-2.8100425544060843,0.26246426010217666
INSTITUCION EDUCATIVA CHAPINERO-NEIVA,9.551000000000002,216.5324017902086,-57.0048079274396,0.27285917214217664
INSTITUCION EDUCATIVA CIUDAD DE IPIALES,118.375102,476.439533477418,-3.024828916112934,0.24845776574418266
INSTITUCION EDUCATIVA CIUDAD LUZ,177.7587,1569.4390704643,-362.8859836489362,4.792251675109932
INSTITUCION EDUCATIVA CIUDADELA SIGLO XXI,29.573333000000005,370.52085604318285,-107.86680333018097,0.9624536067730287
INSTITUCION EDUCATIVA COMUNITARIA LUIS CARLOS VALENCIA,7.806,58.214114286587446,-35.14812506155928,0.42061214936796154
INSTITUCION EDUCATIVA COYARCO,26.621806,167.38061833779904,-45.83888564517703,0.8037340339921428
INSTITUCION EDUCATIVA CRISTO REY,13.383000000000001,84.48786341471954,-46.07037461498657,0.6078992980266276
INSTITUCION EDUCATIVA DE MESOLANDIA,10.629900000000001,57.95234202175157,-8.322637330969325,0.40970086565775776
INSTITUCION EDUCATIVA DE NOROSI,54.891770999999984,110.44050224817822,-1.011968282972292,0.4970257277230506
INSTITUCION EDUCATIVA DE SOLEDAD INOBASOL*,35.13373,117.88747713703809,-16.332076399368834,1.1303163808731895
INSTITUCION EDUCATIVA DEPARTAMENTAL AGRICOLA PARATEBUENO,175.72916700000002,1026.089076319045,-132.27885125526763,3.3617228069874963
INSTITUCION EDUCATIVA DEPARTAMENTAL FRANCISCO JOSE DE CALDAS,45.6133,165.92929960988383,-29.327207121167646,2.8015709928709724
INSTITUCION EDUCATIVA DEPARTAMENTAL FRANCISCO JULIAN OLAYA,20.806440000000006,29.06384055545717,-0.39686753502555755,0.7158874946447257
INSTITUCION EDUCATIVA DEPARTAMENTAL JOSE MARIA OBANDO,4.699039999999999,24.44233810627594,-4.2015599157010675,0.19225002041819597
INSTITUCION EDUCATIVA DEPARTAMENTAL MISAEL GOMEZ,27.845000000000002,110.0094887558365,-20.560197235597652,1.904020797279408
INSTITUCION EDUCATIVA DEPARTAMENTAL SANTA HELENA,14.51075,29.91757329553398,-2.9419654662757386,1.0671658959196644
INSTITUCION EDUCATIVA DEPARTAMENTAL TECNICO AGROPECUARIO JAIME DE NARVAEZ BELTRAN,28.038,348.5771382796855,-162.42470209642607,1.3401368781411
INSTITUCION EDUCATIVA DISTRITAL ANTONIO JOSE DE SUCRE,37.059355999999994,633.9035490028116,-330.3245204527913,1.3207326153109746
INSTITUCION EDUCATIVA DISTRITAL EL LIBERTADOR,216.06859400000002,3027.259650484912,-704.523775172205,4.553824498712442
INSTITUCION EDUCATIVA DISTRITAL FAMILIA DE NAZARET,56.90986300000002,66.12743622690928,-0.16196793914104582,0.8606089430825635
INSTITUCION EDUCATIVA DISTRITAL MANUELA AYALA DE GAITAN,220.35634700000003,2021.968700753373,-565.9432969756585,2.962827492976047
INSTITUCION EDUCATIVA DISTRITAL MARCO ANTONIO CARREÑO SILVA,36.054823,380.8712843105918,-116.33119115040695,0.5668314544682778
INSTITUCION EDUCATIVA DISTRITAL MISAEL PASTRANA BORRERO,12.285817999999999,165.37608294664517,-25.98347016747502,0.14702965881759578
INSTITUCION EDUCATIVA DISTRITAL PARAISO MIRADOR,333.006456,1748.490299612766,-611.1000818917322,6.9502071782844705
INSTITUCION EDUCATIVA DIVINO SALVADOR //,243.69698299999996,410.15635484571965,-0.7088273163230343,1.995441069198179
INSTITUCION EDUCATIVA EL CHAIRA JOSE MARIA CORDOBA,171.54707,1255.4114777700277,-68.43417109037762,1.427433369342717
INSTITUCION EDUCATIVA EL PALMAR*,27.453745,167.49491292583522,-66.13510489652464,1.0300111149127025
INSTITUCION EDUCATIVA EL RODEO,15.014998000000002,201.29662521383364,-77.62294541386387,0.3749616775362677
INSTITUCION EDUCATIVA EL TRIUNFO,32.9177,33.5744999379857,-0.01995278947149089,0.9804375362492711
INSTITUCION EDUCATIVA ESCUELA NORMAL SUPERIOR MARIA AUXILIADORA GIRARDOT,35.6117,290.60463258519087,-73.95132240961378,1.2363558314269387
INSTITUCION EDUCATIVA ESCUELA NORMAL SUPERIOR SOR JOSEFA DEL CASTILLO Y GUEVARA,233.538765,970.3747854332423,-91.8534958746961,6.203559919465015
INSTITUCION EDUCATIVA EVA RODRIGUEZ ARAUJO,31.1,188.75914340248522,-38.94500409816711,1.1018212149794768
INSTITUCION EDUCATIVA FABIO LOZANO Y LOZANO,47.709472000000005,223.28054748862914,-56.136967528780346,2.2925792427717493
INSTITUCION EDUCATIVA FARALLONES,2.300535,29.655588843029808,-11.89073578234185,0.07757509089355727
INSTITUCION EDUCATIVA FATIMA,33.0,52.82197803731338,-0.6006660011307084,0.6247399515536666
INSTITUCION EDUCATIVA FEDERICO SIERRA,78.43461800000001,334.07338905680075,-3.2592594644472,0.23478259738510387
INSTITUCION EDUCATIVA FELIX NARANJO,16.084000000000003,46.916522917028985,-3.8583063459688898,0.6886723199320008
INSTITUCION EDUCATIVA FRANCISCO DE PAULA SANTANDER,7.8555160000000015,72.9566377717307,-37.927871954176304,0.37129360730102057
INSTITUCION EDUCATIVA FRANCISCO DEL ROSARIO VELA,204.6816,196.62366371230553,0.06563334764986042,4.245658153656923
INSTITUCION EDUCATIVA FRANCISCO HURTADO,87.24937200000001,371.5935974247789,-123.48116467421632,2.665394085618641
INSTITUCION EDUCATIVA FRANCISCO JOSE DE CALDAS ++,100.693135,52.54218546902794,0.9048526497147824,3.8085655451634146
INSTITUCION EDUCATIVA FRAY PLACIDO,24.001000000000005,327.5560672220366,-102.61767904921246,0.31262793913752207
INSTITUCION EDUCATIVA GABRIEL GARCIA MARQUEZ,50.390836000000014,57.39453726744196,-0.1389875982101576,0.8779726851911581
INSTITUCION EDUCATIVA GABRIEL GARCIA MARQUEZ NEIVA,7.170000000000002,25.346386910564448,-2.5350609359225165,0.2828805551378814
INSTITUCION EDUCATIVA GABRIEL GARCIA MARQUEZ//,141.04495200000002,799.2081122723959,-156.91692892939284,5.169288659971968
INSTITUCION EDUCATIVA GABRIELA MISTRAL.,16.3,118.65324195642711,-29.880707083638654,0.5500433734738974
INSTITUCION EDUCATIVA GENERAL SANTANDER,41.725505,217.06069172425612,-45.249647211613,1.1989474641457392
INSTITUCION EDUCATIVA GUARINOCITO,15.855200000000002,136.46269543651766,-100.23169694583801,0.8277243232606446
INSTITUCION EDUCATIVA GUATAVITA TUA,39.056290000000004,251.47000689133048,-115.75980458217978,1.5412725100722415
INSTITUCION EDUCATIVA GUSTAVO ROJAS PINILLA,47.155100000000004,172.47474005438065,-2.6576052230698406,0.2734029341637632
INSTITUCION EDUCATIVA HANS DREWS ARANGO,111.77450000000002,186.96362172983186,-3.517893437987115,1.0658923543863013
INSTITUCION EDUCATIVA INDIGENA DACHI DADA KERA,120.00000000000003,102.907781208876,0.14243515659270017,1.1660925791066399
INSTITUCION EDUCATIVA INDIGENA SAN MARTIN DE LOBA*,3.5,38.4975295376633,-9.999294153618084,0.09091492472460717
INSTITUCION EDUCATIVA INDIGENA TECNICA AGROAMBIENTAL BILINGÜE AWA,74.349527,57.356198844840925,0.22856000355132147,1.296277098158634
INSTITUCION EDUCATIVA INEM MANUEL MURILLO TORO,326.478587,1005.402613263021,-85.08595884938686,11.484897260040132
INSTITUCION EDUCATIVA INSTITUTO EDUCATIVO DE FORMACION INTERCULTURAL COMUNITARIO KWESX UMA KIWE,352.90400300000005,61.620273795337326,2.4430085866426317,16.720183198656873
INSTITUCION EDUCATIVA JOAQUIN GARCIA BORRERO - NEIVA,6.0,17.56723856533121,-1.9278730942218683,0.3415448579289489
INSTITUCION EDUCATIVA JOSE ANTONIO GALAN,70.00000000000001,55.72692958948176,0.2039010058645464,1.2561251896643564
INSTITUCION EDUCATIVA JOSE MARIA CARBONELL+,63.738354,253.0515198663911,-151.23657132264887,2.453708412355393
INSTITUCION EDUCATIVA JOSE MARIA CORDOBA.*,0.99,25.70619125937957,-24.965849756949062,0.0385121230138974
INSTITUCION EDUCATIVA JOSE YANCES MUTIS,26.410000000000004,43.51303502095609,-2.1951258984283597,2.1569217158702463
INSTITUCION EDUCATIVA JUAN HURTADO,238.0389,1229.8979921865257,-91.91660267836275,3.8659894643324026
INSTITUCION EDUCATIVA JUAN LUIS LONDOÑO DE LA CUESTA,160.877555,1049.171502451913,-348.98877793012605,4.195915150312761
INSTITUCION EDUCATIVA JUANAMBU,37.052000000000014,12.550517304309185,0.6612728785407217,2.952228908307892
INSTITUCION EDUCATIVA JULIO ERNESTO ANDRADE,23.218436000000004,134.08980995453902,-64.50836680124539,1.1371218333042226
INSTITUCION EDUCATIVA JULIUS SIEBER,24.138,173.4933114458171,-6.187559509728109,0.13912928284580256
INSTITUCION EDUCATIVA KERA SHIKARA,61.438305000000014,115.25870528569908,-2.7133365595788383,1.6855058790080046
INSTITUCION EDUCATIVA LA ARMONIA,40.674,132.05440451835702,-17.580006771905598,2.068902706693813
INSTITUCION EDUCATIVA LA MERCED.,48.429514,173.17270190596764,-9.457925459264267,0.8456460210620993
INSTITUCION EDUCATIVA LEONOR LOURIDO DE VELASCO,66.78121700000001,472.38125317171244,-128.68936623042032,2.364057021731444
INSTITUCION EDUCATIVA LIBERTADOR SIMON BOLIVAR,30.874367000000003,127.74525788305878,-3.137583059858645,0.24168699106046795
INSTITUCION EDUCATIVA LICEO DEL PACIFICO++,183.76345300000003,1289.1056923840965,-110.51823386294149,2.3978395571052746
INSTITUCION EDUCATIVA LICEO LEON DE GREIFF,41.82350000000002,37.96239134336109,0.09231911859693533,1.1017087838781305
INSTITUCION EDUCATIVA LICEO TAME,3.758,15.96848559001611,-3.249197868551386,0.23533853469170515
INSTITUCION EDUCATIVA LITORAL PACIFICO,53.58300000000002,88.0421841536867,-0.6430991947760796,0.6086059826328862
INSTITUCION EDUCATIVA LOS LAURELES BARRANCABERMEJA,22.751704000000004,204.56736077594923,-79.32192313790881,0.9735062829891833
INSTITUCION EDUCATIVA LUIS IGNACIO ANDRADE,6.051000000000002,33.93407320153811,-4.608010775332689,0.17831634782133174
INSTITUCION EDUCATIVA MALTERIA,85.53212099999999,51.653613711894195,0.7319665839558263,3.545704745722311
INSTITUCION EDUCATIVA MANUELA BELTRAN - SOACHA,41.718016,494.3251216503739,-76.1245296610449,0.6280986719001204
INSTITUCION EDUCATIVA MARIA AUXILIADORA,71.12310400000003,173.42947056405347,-1.4384406867851747,0.4100981440390883
INSTITUCION EDUCATIVA MARIA AUXILIADORA FORTALECILLAS,6.051000000000002,43.11541635018084,-6.12533735749146,0.14034423211535618
INSTITUCION EDUCATIVA MARINO RENGIFO SALCEDO,16.237169,124.61508864868601,-29.882481153430785,0.42788639339453277
INSTITUCION EDUCATIVA MAYOR DE YUMBO,100.459936,1102.118990349751,-418.8675970579044,2.1472509186029463
INSTITUCION EDUCATIVA MEGACOLEGIO EL PROGRESO,320.94432400000005,451.61679336775336,-0.9246150031287801,1.371897058018492
INSTITUCION EDUCATIVA MISAEL PASTRANA BORRERO,23.222386000000004,42.51955315858983,-0.830972629539007,0.5461578091704052
INSTITUCION EDUCATIVA MUNICIPAL  SANTA TERESITA,149.68799999999996,156.8860824899092,-0.048087238054548405,0.9541190501052111
INSTITUCION EDUCATIVA MUNICIPAL AGUSTIN AGUALONGO,124.06503000000001,99.86229915286857,0.1034628472689395,2.5757402306075994
INSTITUCION EDUCATIVA MUNICIPAL AURELIO ARTURO MARTINEZ,46.499999999999986,61.48864562957962,-0.32233646515225034,0.756237180440201
